date,rainfall_mm,temp_min,temp_max,humidity_pct,pressure_hpa,wind_speed_kmh,wind_dir_deg,cloud_pct,leaf_wetness_h
2016-05-31,3.4,13.6,22.6,79.0,1011.7,4.8,230.0,55.0,7.0
2016-06-01,1.7,14.3,22.1,79.0,1012.8,3.6,133.0,76.0,7.0
2016-06-02,6.1,14.2,21.3,84.0,1011.1,6.0,66.0,88.0,15.0
2016-06-03,3.1,13.4,22.7,86.0,1010.5,4.2,252.0,79.0,15.0
2016-06-04,8.6,14.7,22.8,87.0,1011.6,4.4,74.0,76.0,13.0
2016-06-05,3.6,13.6,23.6,86.0,1013.7,3.0,247.0,73.0,12.0
2016-06-06,2.1,14.7,24.4,81.0,1016.8,3.7,338.0,61.0,13.0
2016-06-07,0.3,14.0,26.4,75.0,1018.8,4.6,26.0,35.0,8.0
2016-06-08,12.3,15.6,25.7,82.0,1016.4,6.5,60.0,87.0,15.0
2016-06-09,17.3,16.8,20.3,87.0,1011.8,8.0,47.0,100.0,20.0
2016-06-10,0.4,15.7,23.5,76.0,1011.0,7.0,73.0,45.0,5.0
2016-06-11,7.6,15.6,24.3,83.0,1009.9,5.6,104.0,72.0,12.0
2016-06-12,7.2,16.5,22.6,84.0,1008.3,4.9,360.0,93.0,13.0
2016-06-13,0.0,14.9,24.8,79.0,1003.9,5.0,296.0,87.0,9.0
2016-06-14,11.2,15.3,21.1,84.0,1001.4,6.1,58.0,92.0,16.0
2016-06-15,10.4,15.6,24.8,78.0,1001.7,8.4,231.0,40.0,10.0
2016-06-16,2.8,16.3,25.3,82.0,1004.4,10.2,70.0,71.0,9.0
2016-06-17,0.9,17.1,24.9,68.0,1008.4,13.9,239.0,29.0,7.0
2016-06-18,0.2,13.6,24.5,63.0,1015.9,4.0,277.0,30.0,0.0
2016-06-19,3.2,15.3,22.8,71.0,1015.2,7.0,331.0,82.0,6.0
2016-06-20,0.0,15.8,24.5,73.0,1016.4,4.5,140.0,55.0,4.0
2016-06-21,0.0,15.9,26.0,76.0,1020.8,4.2,132.0,51.0,8.0
2016-06-22,0.0,15.8,28.7,73.0,1021.2,5.2,8.0,25.0,8.0
2016-06-23,0.0,18.2,30.3,70.0,1019.6,7.5,24.0,1.0,4.0
2016-06-24,0.0,20.7,31.8,68.0,1015.2,4.5,7.0,3.0,2.0
2016-06-25,1.6,21.3,30.9,73.0,1009.8,5.2,19.0,53.0,7.0
2016-06-26,6.2,19.3,27.9,78.0,1010.8,8.8,29.0,29.0,11.0
2016-06-27,12.2,18.8,25.4,77.0,1012.4,9.0,29.0,43.0,13.0
2016-06-28,0.0,17.2,26.9,68.0,1016.4,5.8,143.0,14.0,5.0
2016-06-29,0.0,17.0,27.3,73.0,1015.1,5.7,102.0,19.0,5.0
2016-06-30,0.0,18.3,28.5,75.0,1013.7,5.0,98.0,54.0,7.0
2016-07-01,0.7,18.5,28.4,76.0,1015.7,4.8,75.0,28.0,8.0
2016-07-02,0.9,19.7,28.2,79.0,1013.5,5.4,99.0,42.0,10.0
2016-07-03,9.9,19.3,24.2,78.0,1014.0,12.5,51.0,46.0,8.0
2016-07-04,0.0,19.6,25.5,60.0,1018.5,11.9,37.0,51.0,0.0
2016-07-05,0.0,15.8,28.5,70.0,1014.8,5.1,42.0,32.0,1.0
2016-07-06,0.0,18.3,29.2,73.0,1013.2,5.0,82.0,28.0,7.0
2016-07-07,0.0,20.8,27.0,71.0,1016.7,9.2,62.0,22.0,1.0
2016-07-08,0.0,20.0,28.1,75.0,1017.0,6.2,76.0,56.0,5.0
2016-07-09,0.0,20.0,30.0,79.0,1015.7,4.8,82.0,19.0,9.0
2016-07-10,0.0,21.2,30.9,74.0,1014.9,3.9,38.0,30.0,8.0
2016-07-11,0.0,22.7,31.7,74.0,1012.7,4.4,138.0,64.0,4.0
2016-07-12,7.4,23.3,30.7,80.0,1010.0,5.2,52.0,37.0,10.0
2016-07-13,4.4,21.1,29.5,70.0,1006.7,5.6,25.0,28.0,12.0
2016-07-14,1.6,16.3,25.4,60.0,1008.8,6.2,305.0,23.0,2.0
2016-07-15,0.0,18.5,23.7,53.0,1015.7,9.0,39.0,86.0,0.0
2016-07-16,0.0,15.6,25.3,59.0,1017.3,6.7,154.0,37.0,0.0
2016-07-17,0.0,15.9,29.8,59.0,1017.8,6.5,202.0,10.0,0.0
2016-07-18,0.0,17.6,29.9,72.0,1018.2,5.3,67.0,8.0,7.0
2016-07-19,0.0,18.1,30.5,68.0,1018.0,5.3,67.0,14.0,6.0
2016-07-20,0.0,19.7,30.9,69.0,1016.1,6.4,82.0,11.0,6.0
2016-07-21,0.0,21.1,31.8,66.0,1014.1,7.4,94.0,37.0,2.0
2016-07-22,0.4,21.3,30.6,70.0,1013.3,7.4,62.0,35.0,7.0
2016-07-23,0.1,21.0,29.3,67.0,1014.7,7.3,358.0,59.0,7.0
2016-07-24,1.8,20.5,29.9,63.0,1015.1,4.4,258.0,91.0,2.0
2016-07-25,1.1,20.1,31.3,64.0,1013.4,5.9,17.0,75.0,4.0
2016-07-26,0.0,21.1,31.4,60.0,1014.1,5.5,22.0,60.0,0.0
2016-07-27,0.7,22.1,30.9,64.0,1013.6,6.6,35.0,61.0,1.0
2016-07-28,7.5,20.4,26.5,75.0,1013.9,5.2,0.0,52.0,7.0
2016-07-29,0.0,19.3,30.4,65.0,1013.6,4.5,35.0,20.0,3.0
2016-07-30,0.0,21.0,31.0,71.0,1013.3,5.9,104.0,22.0,5.0
2016-07-31,1.6,21.8,30.8,72.0,1011.8,6.9,349.0,46.0,7.0
2016-08-01,6.1,20.5,26.1,74.0,1012.9,10.1,40.0,61.0,9.0
2016-08-02,0.0,19.2,27.7,60.0,1016.5,7.9,65.0,74.0,0.0
2016-08-03,0.0,18.5,29.9,66.0,1015.1,4.6,94.0,22.0,3.0
2016-08-04,0.0,19.8,31.0,69.0,1012.6,5.0,69.0,14.0,5.0
2016-08-05,32.5,18.8,25.4,83.0,1009.9,6.9,6.0,76.0,12.0
2016-08-06,0.3,17.2,27.4,64.0,1017.2,6.0,13.0,54.0,1.0
2016-08-07,0.0,17.9,27.9,60.0,1022.3,7.2,41.0,4.0,0.0
2016-08-08,0.0,18.0,28.4,60.0,1019.8,7.1,27.0,2.0,0.0
2016-08-09,0.3,18.2,29.9,66.0,1013.8,4.6,42.0,64.0,4.0
2016-08-10,17.2,17.0,21.8,74.0,1012.1,16.2,28.0,72.0,12.0
2016-08-11,0.0,16.4,22.9,57.0,1018.8,9.8,57.0,31.0,0.0
2016-08-12,0.0,14.2,24.1,65.0,1023.8,6.9,67.0,43.0,0.0
2016-08-13,0.0,14.7,27.2,70.0,1024.1,5.3,70.0,7.0,6.0
2016-08-14,0.0,17.4,29.9,70.0,1021.2,4.4,104.0,14.0,5.0
2016-08-15,0.0,18.7,30.4,72.0,1018.0,5.7,78.0,48.0,9.0
2016-08-16,0.0,18.4,29.9,71.0,1014.1,4.5,30.0,65.0,7.0
2016-08-17,2.9,19.3,29.4,74.0,1009.6,5.9,47.0,46.0,4.0
2016-08-18,4.1,18.3,26.3,78.0,1010.1,5.8,62.0,77.0,5.0
2016-08-19,5.5,18.4,27.0,79.0,1011.2,6.8,69.0,58.0,10.0
2016-08-20,0.5,19.8,27.5,81.0,1014.2,5.6,70.0,70.0,9.0
2016-08-21,17.1,19.3,25.2,86.0,1014.4,7.3,45.0,80.0,16.0
2016-08-22,0.0,15.2,26.1,56.0,1021.2,8.0,54.0,9.0,0.0
2016-08-23,0.0,16.2,27.7,63.0,1023.2,5.7,20.0,1.0,2.0
2016-08-24,0.0,17.4,28.4,65.0,1021.8,4.9,36.0,0.0,1.0
2016-08-25,0.0,19.3,27.9,62.0,1019.7,8.6,46.0,4.0,0.0
2016-08-26,0.0,18.5,28.2,62.0,1019.3,8.8,46.0,5.0,0.0
2016-08-27,0.0,17.0,29.2,68.0,1019.3,5.0,48.0,0.0,5.0
2016-08-28,0.0,17.1,30.7,72.0,1017.2,3.8,145.0,7.0,7.0
2016-08-29,0.0,18.3,30.5,75.0,1015.0,4.8,66.0,43.0,9.0
2016-08-30,1.3,21.3,28.3,63.0,1018.0,12.6,33.0,82.0,2.0
2016-08-31,0.0,20.2,28.5,56.0,1019.3,9.8,46.0,7.0,0.0
2016-09-01,0.0,17.0,30.0,62.0,1018.6,5.2,22.0,14.0,1.0
2016-09-02,0.0,18.1,30.2,64.0,1018.1,5.8,65.0,30.0,3.0
2016-09-03,0.0,17.9,30.5,69.0,1017.3,5.0,78.0,65.0,6.0
2016-09-04,0.0,19.6,30.8,70.0,1015.1,5.0,75.0,81.0,8.0
2016-09-05,0.9,20.4,26.7,70.0,1012.7,8.3,57.0,70.0,1.0
2016-09-06,1.0,17.0,26.1,75.0,1017.1,8.1,89.0,28.0,7.0
2016-09-07,0.0,15.8,28.5,60.0,1018.4,14.1,40.0,16.0,1.0
2016-09-08,0.0,18.5,28.5,55.0,1014.2,10.8,38.0,7.0,0.0
2016-09-09,0.0,18.0,30.7,52.0,1013.7,9.1,32.0,4.0,0.0
2016-09-10,0.0,18.6,30.1,51.0,1014.2,9.8,26.0,17.0,0.0
2016-09-11,1.3,18.0,29.6,59.0,1015.2,8.4,37.0,39.0,1.0
2016-09-12,0.3,18.8,30.4,58.0,1017.3,8.2,42.0,38.0,1.0
2016-09-13,0.4,18.8,30.8,63.0,1015.3,4.6,44.0,5.0,1.0
2016-09-14,0.0,17.6,29.9,70.0,1013.3,4.3,81.0,22.0,5.0
2016-09-15,7.8,19.7,25.3,85.0,1014.9,7.3,68.0,68.0,15.0
2016-09-16,48.5,17.0,22.4,90.0,1014.5,6.5,36.0,86.0,21.0
2016-09-17,5.9,15.9,24.3,78.0,1009.7,5.4,269.0,70.0,9.0
